Temp,Conc
-1.201617e+00,1.519586e+00
-1.172194e+00,1.498886e+00
-1.201303e+00,1.531907e+00
-1.260792e+00,1.505915e+00
-1.175379e+00,1.496717e+00
-1.166456e+00,1.498289e+00
-1.190837e+00,1.519292e+00
-1.161772e+00,1.497338e+00
-1.158569e+00,1.540924e+00
-1.175225e+00,1.470615e+00
-1.197102e+00,1.510274e+00
-1.162901e+00,1.527407e+00
-1.261753e+00,1.520316e+00
-1.132238e+00,1.477154e+00
-1.161770e+00,1.477770e+00
-1.158736e+00,1.518457e+00
-1.192385e+00,1.495767e+00
-1.202422e+00,1.522021e+00
-1.171755e+00,1.528528e+00
-1.173638e+00,1.515045e+00
-1.160132e+00,1.494858e+00
-1.172176e+00,1.499285e+00
-1.146651e+00,1.497265e+00
-1.121146e+00,1.512833e+00
-1.172679e+00,1.515155e+00
-1.144199e+00,1.482337e+00
-1.167754e+00,1.528835e+00
-1.114537e+00,1.525901e+00
-1.180653e+00,1.499332e+00
-1.133416e+00,1.504425e+00
-1.133939e+00,1.555784e+00
-1.192044e+00,1.538622e+00
-1.164937e+00,1.514912e+00
-1.225456e+00,1.528273e+00
-1.180033e+00,1.519706e+00
-1.111697e+00,1.554118e+00
-1.172815e+00,1.551836e+00
-1.163987e+00,1.516370e+00
-1.142053e+00,1.554911e+00
-1.149470e+00,1.458149e+00
-1.127579e+00,1.509883e+00
-1.166492e+00,1.535193e+00
-1.124463e+00,1.537497e+00
-1.175577e+00,1.569344e+00
-1.183219e+00,1.512783e+00
-1.203702e+00,1.512550e+00
-1.198290e+00,1.523126e+00
-1.171089e+00,1.495928e+00
-1.213025e+00,1.517560e+00
-1.137144e+00,1.494795e+00
-1.181451e+00,1.510017e+00
-1.172053e+00,1.510445e+00
-1.167279e+00,1.520264e+00
-1.196495e+00,1.526237e+00
-1.170981e+00,1.488713e+00
-1.183769e+00,1.531422e+00
-1.163379e+00,1.523132e+00
-1.170371e+00,1.493161e+00
-1.216766e+00,1.504610e+00
-1.175216e+00,1.461211e+00
-1.141959e+00,1.508587e+00
-1.172161e+00,1.495932e+00
-1.169290e+00,1.571773e+00
-1.172572e+00,1.503539e+00
-1.130814e+00,1.504276e+00
-1.155207e+00,1.527356e+00
-1.124093e+00,1.512632e+00
-1.162025e+00,1.483290e+00
-1.217525e+00,1.511638e+00
-1.142161e+00,1.493769e+00
-1.187310e+00,1.531736e+00
-1.157994e+00,1.481006e+00
-1.208812e+00,1.551417e+00
-1.197423e+00,1.511959e+00
-1.162080e+00,1.519925e+00
-1.136868e+00,1.518208e+00
-1.171317e+00,1.544525e+00
-1.182077e+00,1.514505e+00
-1.170655e+00,1.486898e+00
-1.175511e+00,1.514269e+00
-1.160354e+00,1.544805e+00
-1.171156e+00,1.509409e+00
-1.173153e+00,1.462894e+00
-1.259440e+00,1.500188e+00
-1.159467e+00,1.512652e+00
-1.176953e+00,1.458405e+00
-1.174885e+00,1.529531e+00
-1.202460e+00,1.506533e+00
-1.202331e+00,1.518683e+00
-1.169933e+00,1.481320e+00
-1.079849e+00,1.514065e+00
-1.213914e+00,1.517475e+00
-1.152350e+00,1.476688e+00
-1.189332e+00,1.514505e+00
-1.169876e+00,1.459213e+00
-1.198327e+00,1.489484e+00
-1.166524e+00,1.511712e+00
-1.152488e+00,1.526802e+00
-1.199955e+00,1.513867e+00
-1.216545e+00,1.511898e+00
-1.181824e+00,1.492590e+00
-1.088384e+00,1.514827e+00
-1.155757e+00,1.538132e+00
-1.227089e+00,1.506576e+00
-1.171938e+00,1.469579e+00
-1.219843e+00,1.466679e+00
-1.170172e+00,1.521052e+00
-1.167157e+00,1.512889e+00
-1.178187e+00,1.483523e+00
-1.233731e+00,1.504853e+00
-1.262472e+00,1.495072e+00
-1.190474e+00,1.500419e+00
-1.177172e+00,1.513352e+00
-1.175441e+00,1.513353e+00
-1.157260e+00,1.479109e+00
-1.198157e+00,1.537955e+00
-1.165717e+00,1.531653e+00
-1.157504e+00,1.531623e+00
-1.179305e+00,1.523186e+00
-1.195631e+00,1.506926e+00
-1.197117e+00,1.514782e+00
-1.188982e+00,1.549343e+00
-1.111916e+00,1.504697e+00
-1.172649e+00,1.523398e+00
-1.167400e+00,1.541543e+00
-1.177720e+00,1.509914e+00
-1.227634e+00,1.512694e+00
-1.165682e+00,1.501700e+00
-1.171853e+00,1.535192e+00
-1.211368e+00,1.514251e+00
-1.171057e+00,1.458953e+00
-1.172217e+00,1.495231e+00
-1.238398e+00,1.466940e+00
-1.173152e+00,1.513287e+00
-1.172132e+00,1.512940e+00
-1.140171e+00,1.526012e+00
-1.116629e+00,1.518182e+00
-1.181136e+00,1.494770e+00
-1.179244e+00,1.506009e+00
-1.159385e+00,1.527729e+00
-1.097862e+00,1.506650e+00
-1.172519e+00,1.522843e+00
-1.170157e+00,1.514144e+00
-1.182164e+00,1.502217e+00
-1.174202e+00,1.524112e+00
-1.180121e+00,1.547949e+00
-1.208526e+00,1.475240e+00
-1.171573e+00,1.508368e+00
-1.168549e+00,1.487776e+00
-1.216655e+00,1.483987e+00
-1.169799e+00,1.497314e+00
-1.176838e+00,1.504753e+00
-1.151603e+00,1.489850e+00
-1.176498e+00,1.535093e+00
-1.107367e+00,1.480661e+00
-1.259308e+00,1.491668e+00
-1.169864e+00,1.500475e+00
-1.214679e+00,1.513330e+00
-1.220794e+00,1.484403e+00
-1.167690e+00,1.553336e+00
-1.182414e+00,1.532788e+00
-1.213361e+00,1.563877e+00
-1.212838e+00,1.458542e+00
-1.200053e+00,1.514324e+00
-1.182694e+00,1.475323e+00
-1.209538e+00,1.491983e+00
-1.171719e+00,1.560607e+00
-1.165234e+00,1.466656e+00
-1.159440e+00,1.512656e+00
-1.252502e+00,1.498847e+00
-1.208431e+00,1.512852e+00
-1.110140e+00,1.500835e+00
-1.170000e+00,1.484317e+00
-1.199542e+00,1.519234e+00
-1.126104e+00,1.535002e+00
-1.166499e+00,1.515518e+00
-1.170983e+00,1.514079e+00
-1.158655e+00,1.529692e+00
-1.165442e+00,1.512111e+00
-1.168715e+00,1.472865e+00
-1.167807e+00,1.521117e+00
-1.163369e+00,1.501887e+00
-1.176036e+00,1.497370e+00
-1.179689e+00,1.534119e+00
-1.162895e+00,1.500324e+00
-1.157077e+00,1.514578e+00
-1.114631e+00,1.512266e+00
-1.185645e+00,1.558170e+00
-1.133200e+00,1.512723e+00
-1.172759e+00,1.529879e+00
-1.169457e+00,1.474506e+00
-1.174079e+00,1.519099e+00
-1.194755e+00,1.511894e+00
-1.188908e+00,1.526266e+00
-1.177537e+00,1.511516e+00
-1.179742e+00,1.482871e+00
-1.133696e+00,1.513894e+00
-1.225248e+00,1.537719e+00
-1.124405e+00,1.507942e+00
-1.162353e+00,1.484805e+00
-1.177871e+00,1.503939e+00
-1.145842e+00,1.511443e+00
-1.171812e+00,1.501474e+00
-1.186721e+00,1.502852e+00
-1.172334e+00,1.485456e+00
-1.162902e+00,1.511877e+00
-1.176910e+00,1.530243e+00
-1.172403e+00,1.510901e+00
-1.169092e+00,1.499129e+00
-1.173019e+00,1.517434e+00
-1.169949e+00,1.567824e+00
-1.238016e+00,1.534303e+00
-1.186235e+00,1.515214e+00
-1.176385e+00,1.486380e+00
-1.169531e+00,1.472560e+00
-1.159733e+00,1.512017e+00
-1.151600e+00,1.508577e+00
-1.164091e+00,1.532470e+00
-1.153826e+00,1.525340e+00
-1.199049e+00,1.496241e+00
-1.191158e+00,1.569473e+00
-1.231104e+00,1.560983e+00
-1.153185e+00,1.549853e+00
-1.175830e+00,1.513602e+00
-1.152798e+00,1.512524e+00
-1.179404e+00,1.484680e+00
-1.217950e+00,1.485515e+00
-1.263126e+00,1.524686e+00
-1.135965e+00,1.559027e+00
-1.169282e+00,1.452213e+00
-1.182264e+00,1.512757e+00
-1.122681e+00,1.516055e+00
-1.132734e+00,1.519240e+00
-1.201128e+00,1.565052e+00
-1.178198e+00,1.549120e+00
-1.128276e+00,1.473727e+00
-1.148421e+00,1.528610e+00
-1.267054e+00,1.528342e+00
-1.165390e+00,1.515486e+00
-1.167577e+00,1.511138e+00
-1.183306e+00,1.548066e+00
-1.146956e+00,1.490593e+00
-1.175662e+00,1.501091e+00
-1.181057e+00,1.487050e+00
-1.170049e+00,1.529509e+00
-1.113684e+00,1.558635e+00
-1.159825e+00,1.519515e+00
-1.177873e+00,1.520183e+00
-1.186573e+00,1.520316e+00
-1.172353e+00,1.512357e+00
-1.175455e+00,1.493816e+00
-1.173348e+00,1.512945e+00
-1.181335e+00,1.500603e+00
-1.262990e+00,1.512237e+00
-1.207354e+00,1.515562e+00
-1.197018e+00,1.507663e+00
-1.138001e+00,1.510707e+00
-1.179093e+00,1.546789e+00
-1.104127e+00,1.499745e+00
-1.177806e+00,1.545859e+00
-1.194897e+00,1.568071e+00
-1.132648e+00,1.513037e+00
-1.267576e+00,1.504361e+00
-1.172221e+00,1.516972e+00
-1.163156e+00,1.516513e+00
-1.183490e+00,1.485704e+00
-1.247824e+00,1.515499e+00
-1.171583e+00,1.488118e+00
-1.166481e+00,1.511381e+00
-1.164846e+00,1.526707e+00
-1.170862e+00,1.499977e+00
-1.160246e+00,1.465085e+00
-1.161857e+00,1.561169e+00
-1.174190e+00,1.520111e+00
-1.171315e+00,1.546635e+00
-1.220641e+00,1.514592e+00
-1.174690e+00,1.513498e+00
-1.190383e+00,1.520069e+00
-1.169328e+00,1.490689e+00
-1.242554e+00,1.527681e+00
-1.196765e+00,1.523366e+00
-1.137057e+00,1.513296e+00
-1.130043e+00,1.538979e+00
-1.173559e+00,1.469576e+00
-1.177075e+00,1.454109e+00
-1.192615e+00,1.482287e+00
-1.145844e+00,1.475265e+00
-1.166461e+00,1.552100e+00
-1.171627e+00,1.509406e+00
-1.189161e+00,1.569935e+00
-1.152609e+00,1.512097e+00
-1.161463e+00,1.479741e+00
-1.162539e+00,1.507711e+00
-1.172165e+00,1.537016e+00
-1.167922e+00,1.521877e+00
-1.122238e+00,1.509985e+00
-1.173892e+00,1.549666e+00
-1.175719e+00,1.508114e+00
-1.188120e+00,1.512738e+00
-1.079468e+00,1.515806e+00
-1.094788e+00,1.519140e+00
-1.223030e+00,1.513172e+00
-1.185030e+00,1.563963e+00
-1.172347e+00,1.564742e+00
-1.144217e+00,1.491636e+00
-1.146331e+00,1.495627e+00
-1.178026e+00,1.509198e+00
-1.173163e+00,1.511086e+00
-1.182346e+00,1.522161e+00
-1.156004e+00,1.499952e+00
-1.178801e+00,1.517671e+00
-1.172796e+00,1.527424e+00
-1.170805e+00,1.508806e+00
-1.201147e+00,1.554560e+00
-1.178110e+00,1.513308e+00
-1.164162e+00,1.480755e+00
-1.203544e+00,1.510039e+00
-1.172008e+00,1.497464e+00
-1.178856e+00,1.527937e+00
-1.171704e+00,1.507546e+00
-1.196229e+00,1.511982e+00
-1.137811e+00,1.507447e+00
-1.164839e+00,1.504404e+00
-1.167575e+00,1.511250e+00
-1.157315e+00,1.553851e+00
-1.171071e+00,1.456816e+00
-1.171218e+00,1.518738e+00
-1.183098e+00,1.503250e+00
-1.147216e+00,1.460600e+00
-1.219053e+00,1.512167e+00
-1.166937e+00,1.501703e+00
-1.212910e+00,1.523313e+00
-1.168033e+00,1.478329e+00
-1.196101e+00,1.510969e+00
-1.181358e+00,1.492443e+00
-1.153155e+00,1.522277e+00
-1.171090e+00,1.534668e+00
-1.177612e+00,1.513330e+00
-1.159151e+00,1.520052e+00
-1.172182e+00,1.499631e+00
-1.168738e+00,1.470133e+00
-1.168515e+00,1.550262e+00
-1.093775e+00,1.495191e+00
-1.173905e+00,1.520779e+00
-1.170887e+00,1.491756e+00
-1.138440e+00,1.545470e+00
-1.176497e+00,1.542225e+00
-1.170999e+00,1.451490e+00
-1.151429e+00,1.528378e+00
-1.195217e+00,1.523130e+00
-1.190078e+00,1.518304e+00
-1.170203e+00,1.528956e+00
-1.092911e+00,1.514161e+00
-1.206355e+00,1.519612e+00
-1.140846e+00,1.558041e+00
-1.155993e+00,1.461035e+00
-1.199974e+00,1.482166e+00
-1.182945e+00,1.512204e+00
-1.133528e+00,1.474108e+00
-1.123176e+00,1.511334e+00
-1.166337e+00,1.548126e+00
-1.126958e+00,1.530458e+00
-1.115361e+00,1.511432e+00
-1.173523e+00,1.467256e+00
-1.176719e+00,1.558730e+00
-1.155229e+00,1.512554e+00
-1.184045e+00,1.510771e+00
-1.186509e+00,1.464007e+00
-1.163887e+00,1.510457e+00
-1.170900e+00,1.467503e+00
-1.187451e+00,1.502569e+00
-1.094511e+00,1.505721e+00
-1.180017e+00,1.506288e+00
-1.174757e+00,1.513429e+00
-1.153721e+00,1.489016e+00
-1.195186e+00,1.531313e+00
-1.174704e+00,1.531271e+00
-1.164831e+00,1.540449e+00
-1.170057e+00,1.477228e+00
-1.173206e+00,1.492690e+00
-1.190771e+00,1.506791e+00
-1.139809e+00,1.525370e+00
-1.098578e+00,1.514078e+00
-1.169044e+00,1.469875e+00
-1.173308e+00,1.487365e+00
-1.188834e+00,1.509244e+00
-1.172418e+00,1.509970e+00
-1.170714e+00,1.452281e+00
-1.133549e+00,1.484476e+00
-1.180338e+00,1.526659e+00
-1.179212e+00,1.558111e+00
-1.171308e+00,1.514134e+00
-1.101214e+00,1.511866e+00
-1.098480e+00,1.503896e+00
-1.147780e+00,1.510276e+00
-1.196065e+00,1.514400e+00
-1.175898e+00,1.521325e+00
-1.244023e+00,1.517222e+00
-1.262193e+00,1.508181e+00
-1.214830e+00,1.512426e+00
-1.082494e+00,1.511559e+00
-1.156616e+00,1.506384e+00
-1.174697e+00,1.506429e+00
-1.163197e+00,1.546942e+00
-1.113725e+00,1.506601e+00
-1.172105e+00,1.550116e+00
-1.177781e+00,1.514530e+00
-1.170456e+00,1.509033e+00
-1.173463e+00,1.526163e+00
-1.178949e+00,1.544396e+00
-1.122573e+00,1.474827e+00
-1.170387e+00,1.503121e+00
-1.168181e+00,1.482638e+00
-1.134638e+00,1.502655e+00
-1.172786e+00,1.554040e+00
-1.154689e+00,1.513967e+00
-1.175398e+00,1.483733e+00
-1.169424e+00,1.508217e+00
-1.228093e+00,1.518461e+00
-1.206853e+00,1.505465e+00
-1.168736e+00,1.556248e+00
-1.171841e+00,1.493536e+00
-1.152697e+00,1.554122e+00
-1.158888e+00,1.519028e+00
-1.208180e+00,1.531078e+00
-1.171510e+00,1.504568e+00
-1.189710e+00,1.452194e+00
-1.188675e+00,1.513761e+00
-1.165554e+00,1.552233e+00
-1.168675e+00,1.481635e+00
-1.208901e+00,1.513541e+00
-1.212287e+00,1.514694e+00
-1.172581e+00,1.465498e+00
-1.142794e+00,1.497382e+00
-1.175783e+00,1.547926e+00
-1.159118e+00,1.512701e+00
-1.246383e+00,1.506362e+00
-1.147501e+00,1.493117e+00
-1.180014e+00,1.479210e+00
-1.189746e+00,1.524452e+00
-1.184288e+00,1.525602e+00
-1.161891e+00,1.511911e+00
-1.172565e+00,1.513856e+00
-1.149013e+00,1.514847e+00
-1.267633e+00,1.510513e+00
-1.197236e+00,1.515034e+00
-1.165810e+00,1.455299e+00
-1.174422e+00,1.513673e+00
-1.170942e+00,1.505866e+00
-1.172464e+00,1.525724e+00
-1.187017e+00,1.462683e+00
-1.184592e+00,1.518151e+00
-1.121105e+00,1.514529e+00
-1.175880e+00,1.531009e+00
-1.166294e+00,1.513084e+00
-1.172604e+00,1.524503e+00
-1.169956e+00,1.503754e+00
-1.173046e+00,1.518433e+00
-1.192850e+00,1.512035e+00
-1.213034e+00,1.512613e+00
-1.193768e+00,1.520366e+00
-1.177149e+00,1.514637e+00
-1.186087e+00,1.477345e+00
-1.211604e+00,1.502128e+00
-1.106691e+00,1.512848e+00
-1.132075e+00,1.506734e+00
-1.173744e+00,1.558997e+00
-1.148483e+00,1.509724e+00
-1.166043e+00,1.549598e+00
-1.123076e+00,1.504421e+00
-1.172545e+00,1.512551e+00
-1.170221e+00,1.513369e+00
-1.182702e+00,1.502258e+00
-1.172131e+00,1.526370e+00
-1.173670e+00,1.526844e+00
-1.211219e+00,1.522929e+00
-1.173629e+00,1.510259e+00
-1.168659e+00,1.515211e+00
-1.225551e+00,1.466736e+00
-1.200282e+00,1.517712e+00
-1.174350e+00,1.480583e+00
-1.171489e+00,1.505509e+00
-1.169397e+00,1.551401e+00
-1.182696e+00,1.501352e+00
-1.148365e+00,1.500223e+00
-1.156821e+00,1.511939e+00
-1.162932e+00,1.491178e+00
-1.171167e+00,1.512949e+00
-1.129711e+00,1.517362e+00
-1.115820e+00,1.551831e+00
-1.142402e+00,1.533991e+00
-1.208031e+00,1.485658e+00
-1.126487e+00,1.500680e+00
-1.184981e+00,1.552620e+00
-1.164941e+00,1.528996e+00
-1.168520e+00,1.513145e+00
-1.180822e+00,1.542593e+00
-1.210813e+00,1.510843e+00
-1.180149e+00,1.453542e+00
-1.236113e+00,1.527665e+00
-1.226504e+00,1.491437e+00
-1.245117e+00,1.525558e+00
-1.172803e+00,1.562292e+00
-1.170752e+00,1.473122e+00
-1.186132e+00,1.512507e+00
-1.110426e+00,1.509904e+00
-1.116729e+00,1.532671e+00
-1.167063e+00,1.492362e+00
-1.173197e+00,1.475494e+00
-1.167156e+00,1.520679e+00
-1.229891e+00,1.524764e+00
-1.151617e+00,1.515821e+00
-1.170534e+00,1.511791e+00
-1.202826e+00,1.541370e+00
-1.159837e+00,1.499529e+00
-1.172254e+00,1.497864e+00
-1.177210e+00,1.493373e+00
-1.169554e+00,1.520920e+00
-1.138054e+00,1.547540e+00
-1.168872e+00,1.518565e+00
-1.207212e+00,1.486597e+00
-1.252799e+00,1.510901e+00
-1.181769e+00,1.560674e+00
-1.151922e+00,1.515553e+00
-1.172643e+00,1.512073e+00
-1.132006e+00,1.511294e+00
-1.168801e+00,1.500261e+00
-1.187304e+00,1.570481e+00
-1.174627e+00,1.517657e+00
-1.264000e+00,1.512605e+00
-1.258594e+00,1.512022e+00
-1.204664e+00,1.512395e+00
-1.156040e+00,1.510175e+00
-1.177299e+00,1.499675e+00
-1.109337e+00,1.497805e+00
-1.199122e+00,1.505747e+00
-1.080526e+00,1.512759e+00
-1.247750e+00,1.522832e+00
-1.183172e+00,1.525022e+00
-1.158804e+00,1.515361e+00
-1.084143e+00,1.506277e+00
-1.165643e+00,1.515734e+00
-1.138884e+00,1.517291e+00
-1.170676e+00,1.459759e+00
-1.265111e+00,1.520418e+00
-1.172705e+00,1.480463e+00
-1.166493e+00,1.512227e+00
-1.178222e+00,1.513315e+00
-1.171260e+00,1.506100e+00
-1.161071e+00,1.483482e+00
-1.175602e+00,1.520518e+00
-1.173174e+00,1.539736e+00
-1.233477e+00,1.462725e+00
-1.187460e+00,1.502177e+00
-1.175020e+00,1.464660e+00
-1.186410e+00,1.467137e+00
-1.170248e+00,1.565057e+00
-1.170010e+00,1.546999e+00
-1.080858e+00,1.512547e+00
-1.173332e+00,1.496858e+00
-1.161814e+00,1.508995e+00
-1.115998e+00,1.511628e+00
-1.147628e+00,1.496648e+00
-1.174225e+00,1.476078e+00
-1.169049e+00,1.467413e+00
-1.180420e+00,1.455234e+00
-1.140109e+00,1.565994e+00
-1.181424e+00,1.519159e+00
-1.151576e+00,1.483334e+00
-1.169448e+00,1.524358e+00
-1.157144e+00,1.552830e+00
-1.154430e+00,1.512618e+00
-1.160215e+00,1.485886e+00
-1.185593e+00,1.466853e+00
-1.166833e+00,1.512291e+00
-1.166199e+00,1.494199e+00
-1.239204e+00,1.527787e+00
-1.204254e+00,1.513451e+00
-1.174541e+00,1.482172e+00
-1.200881e+00,1.512244e+00
-1.187837e+00,1.509574e+00
-1.135881e+00,1.516164e+00
-1.145807e+00,1.546414e+00
-1.153439e+00,1.473509e+00
-1.150554e+00,1.507752e+00
-1.157678e+00,1.513883e+00
-1.167751e+00,1.510642e+00
-1.171471e+00,1.511056e+00
-1.225667e+00,1.537845e+00
-1.135411e+00,1.490370e+00
-1.173187e+00,1.524155e+00
-1.173679e+00,1.503636e+00
-1.176359e+00,1.513791e+00
-1.172898e+00,1.482981e+00
-1.171666e+00,1.513203e+00
-1.107781e+00,1.536602e+00
-1.161872e+00,1.508487e+00
-1.261071e+00,1.511714e+00
-1.124773e+00,1.511522e+00
-1.182235e+00,1.506942e+00
-1.156378e+00,1.476514e+00
-1.152534e+00,1.510735e+00
-1.172187e+00,1.502136e+00
-1.173580e+00,1.519019e+00
-1.184075e+00,1.450056e+00
-1.175042e+00,1.507705e+00
-1.258302e+00,1.512660e+00
-1.094364e+00,1.504315e+00
-1.204639e+00,1.506041e+00
-1.162812e+00,1.509093e+00
-1.165465e+00,1.537071e+00
-1.132609e+00,1.545143e+00
-1.091998e+00,1.508602e+00
-1.140071e+00,1.560653e+00
-1.146173e+00,1.512482e+00
-1.268816e+00,1.518066e+00
-1.214673e+00,1.519783e+00
-1.194803e+00,1.490858e+00
-1.167497e+00,1.480233e+00
-1.193869e+00,1.518879e+00
-1.169900e+00,1.488319e+00
-1.179732e+00,1.485418e+00
-1.172494e+00,1.500133e+00
-1.169078e+00,1.512272e+00
-1.167188e+00,1.521663e+00
-1.171967e+00,1.493285e+00
-1.152147e+00,1.483478e+00
-1.167830e+00,1.473333e+00
-1.165501e+00,1.556423e+00
-1.171566e+00,1.513128e+00
-1.177001e+00,1.489518e+00
-1.170310e+00,1.510438e+00
-1.140654e+00,1.532477e+00
-1.080497e+00,1.510281e+00
-1.187829e+00,1.536862e+00
-1.171877e+00,1.480734e+00
-1.179088e+00,1.452735e+00
-1.077260e+00,1.514495e+00
-1.183456e+00,1.517511e+00
-1.202892e+00,1.518172e+00
-1.165030e+00,1.528527e+00
-1.170931e+00,1.506385e+00
-1.184034e+00,1.543133e+00
-1.218950e+00,1.505102e+00
-1.204492e+00,1.458857e+00
-1.155060e+00,1.523208e+00
-1.089523e+00,1.526561e+00
-1.159687e+00,1.492818e+00
-1.203702e+00,1.490192e+00
-1.155151e+00,1.512649e+00
-1.237729e+00,1.541070e+00
-1.088824e+00,1.510726e+00
-1.159845e+00,1.534213e+00
-1.109703e+00,1.499259e+00
-1.125477e+00,1.529737e+00
-1.163948e+00,1.515766e+00
-1.172760e+00,1.521838e+00
-1.177002e+00,1.521127e+00
-1.159208e+00,1.512187e+00
-1.207750e+00,1.515635e+00
-1.201494e+00,1.497016e+00
-1.161400e+00,1.571304e+00
-1.163847e+00,1.511789e+00
-1.117248e+00,1.505201e+00
-1.189294e+00,1.508771e+00
-1.172415e+00,1.511705e+00
-1.220204e+00,1.475416e+00
-1.183063e+00,1.506424e+00
-1.173418e+00,1.452946e+00
-1.175335e+00,1.521481e+00
-1.168297e+00,1.530295e+00
-1.173966e+00,1.506606e+00
-1.147762e+00,1.470796e+00
-1.190322e+00,1.503729e+00
-1.185552e+00,1.536521e+00
-1.220044e+00,1.515080e+00
-1.177462e+00,1.468196e+00
-1.144328e+00,1.501894e+00
-1.184899e+00,1.509290e+00
-1.172118e+00,1.506334e+00
-1.166014e+00,1.512609e+00
-1.179521e+00,1.525709e+00
-1.171412e+00,1.465568e+00
-1.170952e+00,1.505196e+00
-1.121111e+00,1.512305e+00
-1.152226e+00,1.505494e+00
-1.186526e+00,1.511253e+00
-1.171323e+00,1.530040e+00
-1.200480e+00,1.516088e+00
-1.109894e+00,1.538438e+00
-1.262266e+00,1.512197e+00
-1.187382e+00,1.499290e+00
-1.181737e+00,1.505568e+00
-1.206361e+00,1.510651e+00
-1.187417e+00,1.530879e+00
-1.174124e+00,1.543329e+00
-1.134521e+00,1.514052e+00
-1.172286e+00,1.529817e+00
-1.174510e+00,1.513530e+00
-1.161462e+00,1.517657e+00
-1.173414e+00,1.500319e+00
-1.176872e+00,1.530717e+00
-1.109045e+00,1.515248e+00
-1.185350e+00,1.492989e+00
-1.169984e+00,1.505622e+00
-1.168643e+00,1.485622e+00
-1.160001e+00,1.484135e+00
-1.157339e+00,1.535745e+00
-1.242896e+00,1.510975e+00
-1.171669e+00,1.533722e+00
-1.150852e+00,1.555435e+00
-1.178267e+00,1.502582e+00
-1.259254e+00,1.512452e+00
-1.191597e+00,1.517538e+00
-1.241270e+00,1.514533e+00
-1.197441e+00,1.532110e+00
-1.169059e+00,1.539421e+00
-1.182892e+00,1.463263e+00
-1.215064e+00,1.461328e+00
-1.174307e+00,1.471459e+00
-1.173911e+00,1.538344e+00
-1.182904e+00,1.513411e+00
-1.226038e+00,1.461108e+00
-1.180311e+00,1.512994e+00
-1.232078e+00,1.509809e+00
-1.164927e+00,1.563753e+00
-1.175174e+00,1.501808e+00
-1.203386e+00,1.519573e+00
-1.101834e+00,1.501197e+00
-1.170273e+00,1.533420e+00
-1.176599e+00,1.536181e+00
-1.143103e+00,1.512250e+00
-1.221836e+00,1.511434e+00
-1.247042e+00,1.509551e+00
-1.199501e+00,1.473256e+00
-1.148461e+00,1.530529e+00
-1.098910e+00,1.521083e+00
-1.171961e+00,1.475310e+00
-1.180099e+00,1.515698e+00
-1.181679e+00,1.516059e+00
-1.184822e+00,1.511088e+00
-1.173202e+00,1.512916e+00
-1.139359e+00,1.478405e+00
-1.202802e+00,1.527956e+00
-1.173816e+00,1.512708e+00
-1.167522e+00,1.522032e+00
-1.172849e+00,1.561981e+00
-1.171996e+00,1.510955e+00
-1.180472e+00,1.507798e+00
-1.128799e+00,1.514638e+00
-1.262603e+00,1.512254e+00
-1.199858e+00,1.478038e+00
-1.196538e+00,1.514556e+00
-1.172439e+00,1.516584e+00
-1.173341e+00,1.513371e+00
-1.169726e+00,1.517539e+00
-1.169974e+00,1.514955e+00
-1.157193e+00,1.515817e+00
-1.143901e+00,1.517339e+00
-1.185524e+00,1.515574e+00
-1.176151e+00,1.504558e+00
-1.164084e+00,1.565405e+00
-1.168563e+00,1.468521e+00
-1.251791e+00,1.505240e+00
-1.177943e+00,1.499078e+00
-1.080977e+00,1.504250e+00
-1.135228e+00,1.508173e+00
-1.175215e+00,1.524762e+00
-1.151943e+00,1.506039e+00
-1.168977e+00,1.552113e+00
-1.172442e+00,1.542553e+00
-1.175274e+00,1.514243e+00
-1.167709e+00,1.497348e+00
-1.137164e+00,1.489310e+00
-1.173927e+00,1.524866e+00
-1.171606e+00,1.525395e+00
-1.108021e+00,1.477288e+00
-1.171668e+00,1.510240e+00
-1.168855e+00,1.495858e+00
-1.229501e+00,1.467642e+00
-1.166241e+00,1.524693e+00
-1.175155e+00,1.517134e+00
-1.106017e+00,1.495303e+00
-1.173221e+00,1.550415e+00
-1.167007e+00,1.509934e+00
-1.156542e+00,1.510234e+00
-1.197129e+00,1.490772e+00
-1.170879e+00,1.509808e+00
-1.150492e+00,1.549413e+00
-1.153597e+00,1.546187e+00
-1.191438e+00,1.524099e+00
-1.192458e+00,1.525046e+00
-1.213224e+00,1.485775e+00
-1.173667e+00,1.513083e+00
-1.135824e+00,1.538929e+00
-1.175008e+00,1.512152e+00
-1.226636e+00,1.534403e+00
-1.212347e+00,1.501642e+00
-1.145658e+00,1.511636e+00
-1.172440e+00,1.573162e+00
-1.135967e+00,1.480062e+00
-1.170474e+00,1.532253e+00
-1.164204e+00,1.512667e+00
-1.164593e+00,1.512000e+00
-1.159790e+00,1.480590e+00
-1.166988e+00,1.468039e+00
-1.180110e+00,1.478630e+00
-1.160147e+00,1.536187e+00
-1.165307e+00,1.515410e+00
-1.202736e+00,1.524114e+00
-1.150703e+00,1.513685e+00
-1.171663e+00,1.511522e+00
-1.098710e+00,1.507787e+00
-1.191626e+00,1.525061e+00
-1.169727e+00,1.518156e+00
-1.170891e+00,1.505044e+00
-1.179960e+00,1.500911e+00
-1.175832e+00,1.450864e+00
-1.170230e+00,1.517738e+00
-1.164309e+00,1.520786e+00
-1.165409e+00,1.513748e+00
-1.171757e+00,1.543587e+00
-1.243745e+00,1.506957e+00
